id	filename	md5	size	state
fc757476-1d31-470b-b648-79608b201bdc	fc757476-1d31-470b-b648-79608b201bdc/156a175b-b419-4089-8541-7318e3dee78a.rna_seq.augmented_star_gene_counts.tsv	fd4dab831f28f3a89edfa334c3a89fd9	4233530	validated
4297f902-2495-48fb-af36-31e61f727215	4297f902-2495-48fb-af36-31e61f727215/d2bf5f92-08f4-492e-96c2-399262f96828.rna_seq.augmented_star_gene_counts.tsv	1cfbf6dd348981359811261b7ccf3ee0	4231510	validated
5a7bd024-3d92-4e64-86bd-b6eea34f6526	5a7bd024-3d92-4e64-86bd-b6eea34f6526/e9f19ff2-29c5-4578-9c23-9d58c192ff59.rna_seq.augmented_star_gene_counts.tsv	51f8dffbecf75b35908f5483dfe3d7e5	4237587	validated
0765d9e8-0fec-46bc-832a-89945435d5b1	0765d9e8-0fec-46bc-832a-89945435d5b1/78bf9571-4145-4c0d-a61a-58a878351097.rna_seq.augmented_star_gene_counts.tsv	df8220816bbf3db26d528638d2f289fd	4248637	validated
c69e8ef1-57a7-439a-9b05-66f14b019322	c69e8ef1-57a7-439a-9b05-66f14b019322/be547f27-5157-4947-ad2a-c9d006dedabd.rna_seq.augmented_star_gene_counts.tsv	716af72b7c7e06d22067f087ffe74a60	4258521	validated
48d5fe32-37ca-4717-af64-1343a3561849	48d5fe32-37ca-4717-af64-1343a3561849/04ce9fac-b5f3-4830-935e-9d6ea74ee915.rna_seq.augmented_star_gene_counts.tsv	f414598e7397e797f9126497ee198b53	4257770	validated
2e0c7cfb-2794-4c86-b43e-8215c39186d8	2e0c7cfb-2794-4c86-b43e-8215c39186d8/882d1be3-1f82-41e7-8538-1ef513efef32.rna_seq.augmented_star_gene_counts.tsv	35491666b4f49853c1524df9a52c2418	4264467	validated
e6b0ab3e-2b95-4803-91f8-cfa385fe0386	e6b0ab3e-2b95-4803-91f8-cfa385fe0386/921aa14f-d674-4ecf-b4fd-ca846acc9fa3.rna_seq.augmented_star_gene_counts.tsv	66d353dfbf558ff92bdf9613201a1dc2	4231722	validated
6feef177-114c-4285-b242-481fe0aea551	6feef177-114c-4285-b242-481fe0aea551/77322072-2a7f-49e6-a9d1-c521c25acd70.rna_seq.augmented_star_gene_counts.tsv	45b7be11c5973bc8825c17ba14a80053	4257905	validated
db07bd22-cf7a-4504-9491-1bdeb1e14339	db07bd22-cf7a-4504-9491-1bdeb1e14339/c29e5bb3-860d-4f1f-b27d-ae5b9d8c4208.rna_seq.augmented_star_gene_counts.tsv	3510c07447e7c8b228629caf2f48e938	4228126	validated
74b6cce1-6a5b-4f86-8f41-d842106bfe8f	74b6cce1-6a5b-4f86-8f41-d842106bfe8f/e48cabb8-73cd-4d42-81b0-f9ab7bebecc1.rna_seq.augmented_star_gene_counts.tsv	10a399584f292e29af3b0fce35b88872	4250320	validated
4b98f37e-33fc-4bf0-b6cd-4c900bcc9d2a	4b98f37e-33fc-4bf0-b6cd-4c900bcc9d2a/925a2268-1a0a-402b-8bb1-e6fa32521afe.rna_seq.augmented_star_gene_counts.tsv	d0cb9fbf2c1f7bcd989ff9d52c6fecd6	4261607	validated
75473987-65e2-43eb-a5bb-04cb7a40c902	75473987-65e2-43eb-a5bb-04cb7a40c902/06f0836c-ae3f-4c83-bb20-a5a74796bb11.rna_seq.augmented_star_gene_counts.tsv	02dd7eb9326dbd731ea318462dea4d65	4220778	validated
78d70b30-8812-4802-bca7-f1b8135b9cbd	78d70b30-8812-4802-bca7-f1b8135b9cbd/db66be89-fb7c-41c3-9a0b-9beae75b7850.rna_seq.augmented_star_gene_counts.tsv	c23ae4717a1c8bfadf469112a0e6d2cc	4254576	validated
d4778869-f3f2-481b-ab02-65a654128766	d4778869-f3f2-481b-ab02-65a654128766/11d52676-7017-48b4-872a-cefb91b8651c.rna_seq.augmented_star_gene_counts.tsv	e5993158892f7c670eda58c91e232d78	4251071	validated
d3d249ab-0483-4e9c-99f3-07afb5b6dabc	d3d249ab-0483-4e9c-99f3-07afb5b6dabc/73babed8-f934-42c7-9020-30f7c3e1766d.rna_seq.augmented_star_gene_counts.tsv	4239402935c3e36a01b087de299eccb3	4229288	validated
d84121c5-5421-43a4-825a-40f357ecc97b	d84121c5-5421-43a4-825a-40f357ecc97b/2b99d8d7-f329-4fe6-97b5-167953311755.rna_seq.augmented_star_gene_counts.tsv	c97bfcd9f0bf53810f280aa331cf062b	4239370	validated
1120d776-47df-4f72-862e-427d3c44dd43	1120d776-47df-4f72-862e-427d3c44dd43/ec99ae0d-704e-481d-bc90-7b553075a845.rna_seq.augmented_star_gene_counts.tsv	62306b327ba0a501e400fd14bf90b357	4241608	validated
09f9f414-db5b-4b54-9e8e-234bf9d7c678	09f9f414-db5b-4b54-9e8e-234bf9d7c678/81a33f6c-0195-45c5-87e7-7748838d0a4e.rna_seq.augmented_star_gene_counts.tsv	fd359929e01900197b0e1d69a3a8e4ee	4229060	validated
593e91b8-cbcd-4dbf-95ed-9dce881a430b	593e91b8-cbcd-4dbf-95ed-9dce881a430b/8d438e20-04cb-4b39-b3a9-96a3a35de104.rna_seq.augmented_star_gene_counts.tsv	9f8c230a15bf3b782827f7c355f3eff4	4231720	validated
e6543906-a4e3-447c-8040-310979304204	e6543906-a4e3-447c-8040-310979304204/2aef96ea-5379-4066-8df1-66218ab77425.rna_seq.augmented_star_gene_counts.tsv	c5a6fc54454e07b4b6cf4cc57fdd19c2	4251753	validated
d23c89e5-b295-40b7-a5e8-ee1d4a584dd4	d23c89e5-b295-40b7-a5e8-ee1d4a584dd4/dd6e2735-7d83-4bc4-87b3-05a5d7f08caa.rna_seq.augmented_star_gene_counts.tsv	4650e418a722ce83238d5beaa9809944	4231599	validated
